from_id,to_id,isInfluential,intents,contexts
e1bd151a3f670fd0f77580702fe7a85dc78a41cb,f5275f5eb6569ddb5ba9a959ede09875d56e3bac,True,background,"Among these, (Dasari & Gupta, 2021; Mandi et al., 2021) study one-shot imitation learning, (Lynch et al., 2020; Singh et al., 2020) explore behavior priors from demos, (Chen et al., 2021; Liu et al., 2022; Janner et al., 2021; Shafiullah et al., 2022; Ajay et al., 2022; Janner et al., 2022) examine…,, 2022) usually require demonstration with densely labelled rewards and methods that augment online RL with demos (Hester et al., 2018; Kang et al., 2018; Ross et al., 2011; Nair et al., 2020; Rajeswaran et al., 2017; Ho & Ermon, 2016; Pertsch et al., 2021; Singh et al., 2020) rely on on-policy interactions, BC (Pomerleau, 1988) formulates fully supervised or self-supervised learning problems.,, 2021) study one-shot imitation learning, (Lynch et al., 2020; Singh et al., 2020) explore behavior priors from demos, (Chen et al.,…RL with demos (Hester et al., 2018; Kang et al., 2018; Ross et al., 2011; Nair et al., 2020; Rajeswaran et al., 2017; Ho & Ermon, 2016; Pertsch et al., 2021; Singh et al., 2020) rely on on-policy interactions, BC (Pomerleau, 1988) formulates fully supervised or self-supervised learning problems."
53f64d91766bb74c7b5441026c9b7020fa34ea6b,fd1cf28a2b8caf2fe29af5e7fa9191cecfedf84d,True,"background,methodology","We refer to training on only DA as the Interactive Language (IL) [32] setting, training on only DB as the RT-1 [7] setting, and training on both DA and DB as the RT-1 + IL setting.,Using these various instruction augmented datasets, we train vision-based language-conditioned behavioral cloning policies with the RT-1 architecture [7].,Table II demonstrates that DIAL is able to solve over 40% more challenging novel tasks across the three evaluation categories compared to either RT-1 and/or IL, which do not use the instruction augmented data DC .,One main difference from RT-1 is that instead of utilizing USE [10] as the task representation for language conditioning, we instead use the language encoder of the fine-tuned CLIP model that was used for instruction
augmentation in Section III-B; full details are described further in Appendix G. Nonetheless, we treat the behavioral cloning policy as an independent component of our method and focus on studying instruction augmentation methods; we do not explore different policy architectures or losses in this work.,DB contains 80,000 episodes with structured teleoperator commands and is representative of the RT-1 [7] setting.,The policies used in this work are trained using the RT-1 [7] architecture on a large dataset of human-provided demonstrations."
53f64d91766bb74c7b5441026c9b7020fa34ea6b,0e34addae55a571d7efd3a5e2543e86dd7d41a83,True,"background,methodology","We refer to training on only DA as the Interactive Language (IL) [32] setting, training on only DB as the RT-1 [7] setting, and training on both DA and DB as the RT-1 + IL setting.,However the performance of such methods is critically dependent on the quantity and breadth of instruction-labeled demonstration data that is available [32], and producing expert demonstrations of robot motion often requires expertise and time [33].,Similarly, Interactive Language [32]
uses crowd-sourced hindsight labels on diverse demonstration data for table-top object rearrangements.,DA contains 5,600 episodes with crowd-sourced language instructions and is representative of the Interactive Language (IL) [32] setting.,Similarly, Interactive Language [32] uses crowd-sourced hindsight labels on diverse demonstration data for table-top object rearrangements.,This experiment is practically motivated by the setting where large amounts of unstructured trajectory data are available but hindsight labels are expensive to collect, such as robot play data [14, 31, 32]."
53f64d91766bb74c7b5441026c9b7020fa34ea6b,cb5e3f085caefd1f3d5e08637ab55d39e61234fc,True,"background,methodology","For long-horizon language instructions, LLMs are used as planners both in a simulated [22] and real-world robotics [2].,Finally, we would like to thank the large team that built [1] and [2], upon which we develop DIAL.,2), where teleoperators perform 551 unique tasks motivated by common manipulation skills and objects in a kitchen environment [2].,A popular method used to learn such policies is behavioral cloning (BC) [24, 32], which has been applied to robotic datasets [2] with diverse language instructions [31].,Pretrained VLMs and LLMs for language-conditioned control Prior works have leveraged pretrained VLMs and LLMs for language-conditioned control, as part of reward modeling [17, 35], as part of the agent architecture [36, 41], or as planners for long-horizon tasks [2, 22, 23].,demonstrations is available, collected for downstream imitation learning [2, 24].,Recent advances in deep learning with large amounts of data have led to works following natural language for robotic manipulations [2, 27, 33, 42, 43].,In robotics, they have been used as representations for perception [36, 41], as task representation for language [24, 29], or as planners [2, 22].,We implement DIAL in a challenging real-world robotic manipulation setting in a kitchen environment similar to SayCan [2].,These trajectories may be collected from human teleoperated demonstrations on a wide variety of tasks [2], or from unstructured robotic “play” data [30]."
53f64d91766bb74c7b5441026c9b7020fa34ea6b,1d803f07e4591bd67c358eef715bcd443e821894,True,"background,methodology","We focus on the practically-motivated setting where a dataset of teleoperated demonstrations is available, collected for downstream imitation learning [1, 24].,In robotics, they have been used as representations for perception [37, 42], as task representation for language [24, 30], or as planners [1, 22].,of-the-art language embeddings and pretrained encoders with imitation learning on top of large, manually collected datasets of robotic demonstrations annotated with text commands [24].,a) Language instruction following in robotics: Languageinstruction following agents have been extensively explored with engineered symbolic representations [17, 45], with reinforcement learning (RL) [5, 20, 29], and with imitation learning [3, 6, 24, 30]."
53f64d91766bb74c7b5441026c9b7020fa34ea6b,69ee9b3a915951cc84b74599a3a2699a66d4004f,True,methodology,"CLIPort [42] uses a frozen CLIP vision and text encoders in combination with Transporter networks [47] for imitation learning.,In robotics, they have been used as representations for perception [37, 42], as task representation for language [24, 30], or as planners [1, 22].,Motivated by promising results of CLIP in robotics in prior works [35, 42], our instantiation of DIAL uses CLIP [39] for both instruction augmentation and task representation; nonetheless, other VLMs or captioning models could also be used to propose instruction augmentations.,b) Pretrained VLMs and LLMs for language-conditioned control: Prior works have leveraged pretrained VLMs and LLMs for language-conditioned control, as part of reward modeling [18, 36], as part of the agent architecture [37, 42], or as planners for long-horizon tasks [1, 22, 23]."
9cf66efb5ddc0eef574f909fd4e1fa09994c0184,e00867c7108395d56b823bc5c75d2f4591e2878d,True,"background,methodology","but both [4] and [13] look at predicting action sequences, while we focus on the problem of building an open-vocabulary, queryable 3D scene representation.,Concurrently with our work, NLMap-SayCan [4] and VLMaps [13] proposed two approaches for real-world visionlanguage navigation.,NLMap-SayCan uses a 2D grid-based map and a discrete set of objects predicted by a regionproposal network [4], while CLIP-Fields can make predictions at different granularities."
9cf66efb5ddc0eef574f909fd4e1fa09994c0184,6536f36648d39f0f9f6105562f76704fcc0b19e8,True,background,"Much recent progress on vision-language navigation problems such as ALFRED [25] or RXR [16] has used spatial representations or structured memory as a key component to solving the problem [19, 2, 33, 10].,HLSM [2] and FiLM [19] are built as the agent moves through the environment, and rely on a fixed set of classes and a discretization of the world that is inherently limiting.,In order to perform a variety of complex tasks in human environments, robots often rely on a spatial semantic memory [2, 19, 11].,However, existing representations are coarse, often relying on a preset list of classes and capturing minimal semantics [2, 11]."
25425e299101b13ec2872417a14f961f4f8aa18e,0dc3efa4d4cef4d8a9623dbcaf9344480a2ef1bf,True,background,"In fact, MOO (Stone et al., 2023) includes a baseline called “VIMA-like” that already demonstrates strong performance on real robots under real-world scenarios.,MOO (Minderer et al., 2022) adopts a similar object-centric representation as ours for open-world object manipulation.,MOO (Stone et al., 2023) also shows that a robot agent with OWL-ViT (Minderer et al.,MOO (Stone et al., 2023) also shows that a robot agent with OWL-ViT (Minderer et al., 2022) as the object detector significantly outperforms RT-1 (Brohan et al., 2022), which directly learns from raw pixels, on various real-world manipulation tasks."
25425e299101b13ec2872417a14f961f4f8aa18e,5922f437512158970c417f4413bface021df5f78,True,"methodology,background","Transformers have enabled task unification across many AI domains (Raffel et al., 2020; Radford et al., 2019; Brown et al., 2020; Chen et al., 2022a;b; Lu et al., 2022; Wang et al., 2022c; Alayrac et al., 2022; Reed et al., 2022).,, 2022) and Gato (Reed et al., 2022) leverage the powerful self-attention models for sequential decision making.,Our approach outperforms strong prior SOTA methods such as Gato (Reed et al., 2022), Decision Transformer (Chen et al.,Gato (Reed et al., 2022) introduces a decoder-only model that solves tasks from multiple domains where tasks are specified by prompting the model with the observation and action subsequence."
25425e299101b13ec2872417a14f961f4f8aa18e,183984d0426fd0702fbbe8bd890fe32058ecdfff,True,background,"procedures (Aceituno et al., 2021; Stengel-Eskin et al., 2022; Lynch & Sermanet, 2021), leading to siloed robot systems that cannot be easily combined for a rich set of use cases.,R O
] 2
8 M
ay 2
02 3
procedures (Aceituno et al., 2021; Stengel-Eskin et al., 2022; Lynch & Sermanet, 2021), leading to siloed robot systems that cannot be easily combined for a rich set of use cases.,…et al., 2021; Srinivasan et al., 2020; Thananjeyan et al., 2021), one-shot imitation (Paine et al., 2018; Huang et al., 2019; Dasari & Gupta, 2020; Aceituno et al., 2021; Zhao et al., 2022), rearrangement (Weihs et al., 2021; Szot et al., 2021; Liu et al., 2021; Ehsani et al., 2021; Gan et al.,…,, 2021), one-shot imitation (Paine et al., 2018; Huang et al., 2019; Dasari & Gupta, 2020; Aceituno et al., 2021; Zhao et al., 2022), rearrangement (Weihs et al."
25425e299101b13ec2872417a14f961f4f8aa18e,fd399c7068512858b27535f75c8c31d2442dbaac,True,"methodology,background","From the perspective of leveraging transformer as agent architecture, methods such as Dasari & Gupta (2020) and MOSAIC (Zhao et al., 2022) achieve superior performance in one-shot video imitation tasks.,, 2021), one-shot imitation (Paine et al., 2018; Huang et al., 2019; Aceituno et al., 2021; Zhao et al., 2022), and rearrangement (Liu et al.,They both use the self-attention mechanism with auxiliary losses such as inverse dynamics loss (Dasari & Gupta, 2020) and contrastive loss (Zhao et al., 2022) to learn robot controllers.,…et al., 2020; Thananjeyan et al., 2021), one-shot imitation (Paine et al., 2018; Huang et al., 2019; Dasari & Gupta, 2020; Aceituno et al., 2021; Zhao et al., 2022), rearrangement (Weihs et al., 2021; Szot et al., 2021; Liu et al., 2021; Ehsani et al., 2021; Gan et al., 2021; Stengel-Eskin et…"
25425e299101b13ec2872417a14f961f4f8aa18e,69ee9b3a915951cc84b74599a3a2699a66d4004f,True,"methodology,result,background","CLIPort (Shridhar et al., 2021), Perceiver-Actor (Shridhar et al., 2022), and RT-1 (Brohan et al., 2022) apply large transformers to robot manipulation tasks.,Similar to prior work (Zeng et al., 2020; Shridhar et al., 2021), VIMA-BENCH provides scripted oracles to generate successful demonstrations for all tasks.,VIMA-BENCH inherits the same action space from Zeng et al. (2020) and Shridhar et al. (2021), which consists of primitive actions of “pick and place” for tasks with a suction cup as the end effector, or “push” for tasks with a spatula.,CLIPort (Shridhar et al., 2021), Perceiver-Actor (Shridhar et al.,There are many prior works that are not mentioned in the main paper that study different robotic manipulation tasks, such as instruction following (Shridhar et al., 2021; Lynch & Sermanet, 2021), constraint satisfaction (Bharadhwaj et al.,There are many prior works that are not mentioned in the main paper that study different robotic manipulation tasks, such as instruction following (Shridhar et al., 2021; Lynch & Sermanet, 2021), constraint satisfaction (Bharadhwaj et al., 2021; Srinivasan et al., 2020; Thananjeyan et al., 2021),…,We build our VIMA-BENCH simulation suite upon the Ravens physics simulator (Zeng et al., 2020; Shridhar et al., 2021).,To systematically evaluate agents with multimodal prompts, we develop a new benchmark, named VIMA-BENCH, built on the Ravens simulator (Zeng et al., 2020; Shridhar et al., 2021)."
25425e299101b13ec2872417a14f961f4f8aa18e,8d0eeb8aee3ce93c9c04f0662ee058e8eefee6bf,True,"methodology,background","In prior literature (Stepputtis et al., 2020; Dasari & Gupta, 2020; Brunke et al., 2021b), different tasks often require diverse and incompatible interfaces, resulting in siloed robot systems that do not generalize well
across tasks.,They both use the self-attention mechanism with auxiliary losses such as inverse dynamics loss (Dasari & Gupta, 2020) and contrastive loss (Zhao et al., 2022) to learn robot controllers.,…(Bharadhwaj et al., 2021; Srinivasan et al., 2020; Thananjeyan et al., 2021), one-shot imitation (Paine et al., 2018; Huang et al., 2019; Dasari & Gupta, 2020; Aceituno et al., 2021; Zhao et al., 2022), rearrangement (Weihs et al., 2021; Szot et al., 2021; Liu et al., 2021; Ehsani et…,We follow prior works (Finn et al., 2017; Dasari & Gupta, 2020; Duan et al., 2017) to formulate the problem by giving one video demonstration (represented as key frames in prompts), then test the learned imitator’s ability to produce target trajectories.,From the perspective of leveraging transformer as agent architecture, methods such as Dasari & Gupta (2020) and MOSAIC (Zhao et al., 2022) achieve superior performance in one-shot video imitation tasks."
25425e299101b13ec2872417a14f961f4f8aa18e,3e6a384a13e9e679759c30ab2e0f22fb0bdf7da2,True,"methodology,result,background","We inherit the same high-level action space from well-established prior works, such as Transporter (Zeng et al., 2020).,, 2022), while others are from Ravens (Zeng et al., 2020).,Similar to prior work (Zeng et al., 2020; Shridhar et al., 2021), VIMA-BENCH provides scripted oracles to generate successful demonstrations for all tasks.,VIMA-BENCH inherits the same action space from Zeng et al. (2020) and Shridhar et al. (2021), which consists of primitive actions of “pick and place” for tasks with a suction cup as the end effector, or “push” for tasks with a spatula.,We build our benchmark by extending the Ravens robot simulator (Zeng et al., 2020).,We build our VIMA-BENCH simulation suite upon the Ravens physics simulator (Zeng et al., 2020; Shridhar et al., 2021).,We inherit the high-level action space from Zeng et al. (2020), which consists of primitive motor skills like “pick and place” and “wipe”.,Zeng, A., Florence, P., Tompson, J., Welker, S., Chien, J., Attarian, M., Armstrong, T., Krasin, I., Duong, D., Wahid, A., Sindhwani, V., and Lee, J. Transporter networks: Rearranging the visual world for robotic manipulation. arXiv preprint arXiv: Arxiv-2010.,To systematically evaluate agents with multimodal prompts, we develop a new benchmark, named VIMA-BENCH, built on the Ravens simulator (Zeng et al., 2020; Shridhar et al., 2021).,Ravens (Zeng et al., 2020) and Robosuite (Zhu et al., 2020; Fan et al., 2021) design various tabletop manipulation tasks with realistic robot arms."
60c8d0619481eaafdd1189af610d0e636271fed5,5922f437512158970c417f4413bface021df5f78,True,background,"However, Gato relies on extremely large datasets like 15K episodes for block stacking and 94K episodes for Meta-World [48] tasks.,Even in domains that do not conventionally involve sequence modeling [7, 8], Transformers have been adopted as a general architecture [9].,Our voxel-based approach might complement agents like Gato, which could use our problem formulation for greater efficiency and robustness in 6-DoF manipulation settings.,Agents like Gato [9] and BC-Z [12, 13] have shown impressive multi-task capabilities, but they require several weeks or even months of data collection.,Transformers have also achieved impressive results in multi-domain settings like in Gato [9] where a single Transformer was trained for 16 domains such as captioning, language-grounding, robotic control etc."
60c8d0619481eaafdd1189af610d0e636271fed5,cb5e3f085caefd1f3d5e08637ab55d39e61234fc,True,"background,methodology","We use CLIP’s [68] language encoder, but any pre-trained language model would suffice [13, 61].,As such, several prior works [77, 13, 78, 79] have used language as medium for planning high-level actions, which can then be executed with pre-trained low-level skills.,Recently, a number of end-to-end approaches [13, 12, 61] have been proposed for conditioning BC agents with language instructions.,Following BC-Z, we use FiLM [73] for conditioning with CLIP [68] language features, but the vision encoders take in RGB-D images instead of just RGB.,Image-BC is an image-to-action agent similar to BC-Z [12].,Agents like Gato [9] and BC-Z [12, 13] have shown impressive multi-task capabilities, but they require several weeks or even months of data collection."
60c8d0619481eaafdd1189af610d0e636271fed5,96a1a24fb75635bd5a27b8e4034d0faef5f99ad5,True,"background,methodology","Future works with PERACT could replace uniform task weighting with Auto-λ for better multi-task performance.,Each datapoint in the demonstration ζ can then be cast as a “predict the next (best) keyframe action” task [14, 64, 65].,In the context of RLBench, Auto-λ [65] presents a multi-task optimization framework that goes beyond uniform task weighting from Section 3.4.,In the context of RLBench, Auto-λ [65] presents a multi-task optimization framework that goes beyond uniform task weighting from Section 3.,Future works, could use dynamic task-weighting methods like Auto-λ [65] for better multi-task optimization."
60c8d0619481eaafdd1189af610d0e636271fed5,1d803f07e4591bd67c358eef715bcd443e821894,True,"background,methodology","This could be addressed in future works by using HG-DAgger style approaches to correct the agent [12].,Recently, a number of end-to-end approaches [13, 12, 61] have been proposed for conditioning BC agents with language instructions.,Following BC-Z, we use FiLM [73] for conditioning with CLIP [68] language features, but the vision encoders take in RGB-D images instead of just RGB.,Image-BC is an image-to-action agent similar to BC-Z [12].,Agents like Gato [9] and BC-Z [12, 13] have shown impressive multi-task capabilities, but they require several weeks or even months of data collection."
60c8d0619481eaafdd1189af610d0e636271fed5,69ee9b3a915951cc84b74599a3a2699a66d4004f,True,"background,methodology","PERACT is the only agent that achieves > 70% success, whereas all C2FARM-BC versions perform at chance with ∼ 33%, indicating that the global receptive field of the Transformer is crucial for solving the task.,In contrast, recent methods [16, 24, 25] learn actioncentric representations without any “objectness” assumptions, but they are limited to top-down 2D settings with simple pick-and-place primitives.,Figure 4 reports PERACT and C2FARM-BC agents trained with 100 demonstrations.,Image-BC is disadvantaged with single-view observations and has to learn hand-eye
open drawer
slide block
sweep to dustpan meat off grill
turn tap
put in drawer
close jar
drag stick
stack blocks
Method 10 100 10 100 10 100 10 100 10 100 10 100 10 100 10 100 10 100
Image-BC (CNN) 4 4 4 0 0 0 0 0 20 8 0 8 0 0 0 0 0 0 Image-BC (ViT) 16 0 8 0 8 0 0 0 24 16 0 0 0 0 0 0 0 0 C2FARM-BC 28 20 12 16 4 0 40 20 60 68 12 4 28 24 72 24 4 0 PERACT (w/o Lang) 20 28 8 12 20 16 40 48 36 60 16 16 16 12 48 60 0 0 PERACT 68 80 32 72 72 56 68 84 72 80 16 68 32 60 36 68 12 36
screw bulb
put in safe
place wine
put in cupboard
sort shape
push buttons
insert peg
stack cups
place cups
10 100 10 100 10 100 10 100 10 100 10 100 10 100 10 100 10 100
Image-BC (CNN) 0 0 0 4 0 0 0 0 0 0 4 0 0 0 0 0 0 0 Image-BC (ViT) 0 0 0 0 4 0 4 0 0 0 16 0 0 0 0 0 0 0 C2FARM-BC 12 8 0 12 36 8 4 0 8 8 88 72 0 4 0 0 0 0 PERACT (w/o Lang) 0 24 8 20 8 20 0 0 0 0 60 68 4 0 0 0 0 0 PERACT 28 24 16 44 20 12 0 16 16 20 56 48 4 0 0 0 0 0
Table 1.,Following CLIPort [16], we tried using pre-trained vision features from CLIP [68], instead of raw RGB values, to bootstrap learning and also to improve generalization to unseen objects.,Note that at the finest level, C2FARM-BC has a higher resolution (0.47cm) than PERACT (1cm).,For a number of tasks, C2FARM-BC actually performs worse with more demonstrations, likely due to insufficient capacity.,We also condition it with CLIP [68] language features at the bottleneck like in LingUNets [74, 16].,Su cc es s R at e PerAct C2FARM-BC [16,16] C2FARM-BC [32,32] C2FARM-BC [64,64] C2FARM-BC [16] C2FARM-BC [32] C2FARM-BC [64] C2FARM-BC [88],We study the effectiveness of our problem formulation by benchmarking against two language-conditioned baselines: Image-BC and C2FARM-BC.,ACT is essentially a classifier trained with supervised learning to detect actions akin to prior work like CLIPort [16], except our observations and actions are represented with 3D voxels instead of 2D image pixels.,PERACT outperforms C2FARM-BC [14], the most competitive baseline, with an average improvement of 1.33× with 10 demos and 2.83× with 100 demos.
coordination from scratch.,PERACT outperforms C2FARM-BC in 25/36 evaluations in Table 1 with an average improvement of 1.33× with 10 demonstrations and 2.83× with 100 demonstration.,Our choice of CLIP opens up possibilities for future work to use pre-trained vision features that are aligned with the language for better generalization to unseen semantic categories and instances [16].,C2FARM-BC is the most competitive baseline, but it has a limited receptive field mostly because of the coarse-to-fine-grain scheme and partly due to the convolution-only architecture.,C2FARM-BC is a 3D fully-convolutional network by James et al. [14] that has achieved state-of-the-art results on RLBench tasks.,Another line of work tackles data inefficiency by using pre-trained image representations [16, 35, 36] to bootstrap BC.,For instance, [16, 16] indicates two levels of 16(3) voxel grids at 1m(3) and 0.,We include several versions of C2FARM-BC with different voxelization schemes."
60c8d0619481eaafdd1189af610d0e636271fed5,5c74b1021aebd0575c339ce4dfd47e183009a9c5,True,background,"We also note that the cross-entropy based training method from Section 3.4 is closely related to Energy-Based Models (EBMs) [98, 99].,Future works could look into EBM [99] training and inference methods for better generalization and execution performance.,4 is closely related to Energy-Based Models (EBMs) [98, 99]."
60c8d0619481eaafdd1189af610d0e636271fed5,395a4db5fef867d5bd352585aa00b97004994972,True,"background,methodology","In contrast, recent works in reinforcement-learning like C2FARM [14] construct a voxelized observation and action space to efficiently learn visual representations of 3D actions with 3D ConvNets.,[14], we construct a structured observation and action space through keyframe extraction and voxelization.,The per-voxel features are then used to predict discretized actions [14].,proposed C2FARM [14], an action-centric reinforcement learning (RL) agent with a coarse-to-fine-grain 3D-UNet backbone.,PERACT outperforms C2FARM-BC [14], the most competitive baseline, with an average improvement of 1.,[14], but instead of training it with RL, we do BC with cross-entropy loss (from Section 3.,Success rates of PERACT against various C2FARM-BC [14] baselines Sensitivity Analysis.,Each datapoint in the demonstration ζ can then be cast as a “predict the next (best) keyframe action” task [14, 64, 65].,[14] that has achieved state-of-the-art results on RLBench tasks.,The keyframe actions k are discretized such that training our BC agent can be formulated as a “next best action” classification task [14]."
97e6b89f8f256289b01b9f31799d957db81f2d4e,1c3b3639a335fd0cfbe4a3ebab518561fdef660d,True,"background,methodology","1, we show that using the object’s images or object’s names (as done in [29]) brings equivalent results, since CLIP maps both images and text to a joint latent space.,The work in [29] proposed a transformer based approach for 2D trajectory reshaping on using NL.,Particularly highlight should also be given to the works [28, 29], which are more closely related to our approach."
e62a36ebaf06f46540169c48e6f87a82b1fca24f,826383e18568c9c37b5fc5dd7e2913352db22b47,True,background,"Furthermore, methods that load dissolution models are already deployed on real robots [36, 56, 97, 103, 110].,Despite this toxicity, robotics papers [36, 56, 97, 103, 110] (Sec.,Simple but Effective: CLIP Embeddings for Embodied AI [56] loads clip on an embodied mobile robot for navigating to specific objects within a household as described with language, topping robot navigation leaderboards.,3, is a dissolution model for matching images to captions that the robotics community has found to be particularly appealing [36, 56, 97, 103, 110] across multiple papers: Semantically Grounded Object Matching for Robust Robotic Scene Rearrangement [36] uses CLIP to assist in cropping to specific objects on a tabletop on which to take actions."
e62a36ebaf06f46540169c48e6f87a82b1fca24f,69ee9b3a915951cc84b74599a3a2699a66d4004f,True,"methodology,background","Baseline trains one multi-task policy that they train and evaluate on 10 virtual and 9 real physical robot experiments to back up their claim that their method is capable across both environments.,Baseline uses an encoder-decoder network to learn to predict robot actions defined as ‘grasp, move, then release’, with a start and end location, when given a projected overhead RGBD image of the whole workspace and a natural language command such as ‘pack the blue ball in the brown box.’,Baseline augments this architecture with a pretrained, unmodified, and frozen OpenAI CLIP model, inserting the image ‘fingerprint’ (vector) CLIP infers from the natural language command into the decoder network to improve with what objects and where the robot should act.,CLIPort [97] combines CLIP to detect what is present and Transporter Networks [111] to detect where to move for tabletop tasks.,Baseline’s stratification bears a distinct resemblance to harmful patriarchal White supremacist ideologies [53, 54, 63, 113].,2, because identity based stratification in Baseline could lead to identity-based product price discrimination in a packaging or warehousing system.,Baseline’s virtual box-packing experiment evaluates previously “unseen” object models placed on a flat grey surface near a UR5 robot arm (Fig.,Despite this toxicity, robotics papers [36, 56, 97, 103, 110] (Sec.,Baseline controls a robot arm to manipulate various tabletop objects, placing them in bins, rearranging them, stacking them, and other similar tasks.,Baseline was developed independently around the same time as LAION-400M.,We examine the race and gender values encoded in CLIP and integrated into the Baseline robotics algorithm (Sec.,Notably for our experiments, Baseline emphasizes their capability of generalizing to previously unseen cases and loads object models selected from a dataset of household objects with product boxes that contain faces.,3, is a dissolution model for matching images to captions that the robotics community has found to be particularly appealing [36, 56, 97, 103, 110] across multiple papers: Semantically Grounded Object Matching for Robust Robotic Scene Rearrangement [36] uses CLIP to assist in cropping to specific objects on a tabletop on which to take actions.,In this paper, we examine a recently publishedmulti-task languageconditioned imitation-learning algorithm and robotic system,which we call Baseline [97], that uses CLIP to help a robot pattern match scenes and the objects within scenes.,3) by loading Baseline’s primary multi-task model was pretrained on 10 separate tasks in a simulated scene with digital scans of real object models.,Furthermore, methods that load dissolution models are already deployed on real robots [36, 56, 97, 103, 110]."
e62a36ebaf06f46540169c48e6f87a82b1fca24f,36c95e3ef362742a5c1844257e8b79d3251a781e,True,background,"Language Grounding with 3D Objects [103] employs a CLIP backbone across several models to identify objects described with language, enhancing performance with multiple views.,Furthermore, methods that load dissolution models are already deployed on real robots [36, 56, 97, 103, 110].,Despite this toxicity, robotics papers [36, 56, 97, 103, 110] (Sec.,3, is a dissolution model for matching images to captions that the robotics community has found to be particularly appealing [36, 56, 97, 103, 110] across multiple papers: Semantically Grounded Object Matching for Robust Robotic Scene Rearrangement [36] uses CLIP to assist in cropping to specific objects on a tabletop on which to take actions."
3f6d6ed110f3262fdc194184c54dd63701b3bca9,4f68e07c6c3173480053fd52391851d6f80d651b,True,background,"Of particular interest are “foundation models” (Bommasani et al., 2021) – deep neural network models trained on massive internet datasets – that have powered impressive advances in downstream vision and NLP tasks.,Motivated by the advancement in foundation models (Bommasani et al., 2021) that were trained using massive amounts of data from the internet, which contain in part data generated by humans in human-centric environments, we specifically study if foundation models can enable these generic forms of…,, 2021; Izacard and Grave, 2020), and for this reason have been touted as “foundation models” (Bommasani et al., 2021).,…impacted downstream applications in vision (Tian et al., 2020; Conde and Turgutlu, 2021; Patashnik et al., 2021; Frans et al., 2021) and NLP (Lin et al., 2021; Bugliarello et al., 2021; Izacard and Grave, 2020), and for this reason have been touted as “foundation models” (Bommasani et al., 2021).,Motivated by the advancement in foundation models (Bommasani et al., 2021) that were trained using massive amounts of data from the internet, which contain in part data generated by humans in human-centric environments, we specifically study if foundation models can enable these generic forms of goal-conditioning."
1bf46fd55008c3fe2dd531c5cdb97dceafd6b217,4c5d4601a3a19c31da6588d2a34adfb161f68c0e,True,background,"Playroom We next show that pretrained vision-language representations significantly speed up learning across all Playroom tasks (Figure 7).,Although LSENGU and image-based ND agents do not access a language oracle, they are similarly effective as their annotation-dependent counterparts in the Playroom tasks (Appendix Figure S6), suggesting that our method could be robust to the availability of a language oracle.,Playroom Our first domain, Playroom [1, 52], is a randomly-generated house containing everyday household items (e.,To keep the number of experiments tractable, we only perform a full comparison on the Playroom tasks.,We evaluate performance and sample efficiency on object manipulation, search, and navigation tasks in two challenging 3D environments simulated in Unity: Playroom (a house containing toys and furniture) and City (a large-scale urban setting).,Acknowledgments and Disclosure of Funding
We would like to thank Iain Barr for ALM models and Nathaniel Wong and Arthur Brussee for the Playroom environment.,In Playroom, the caption describes if and how the agent
interacts with objects and lists what is currently visible to it.,In contrast to Playroom, City tests long horizon exploration.,A Playroom episode lasts only 600 timesteps, whereas a City episode lasts 11,250 and requires hundreds of timesteps to fully traverse the map even once.,This benefit is seen across on-policy and off-policy algorithms (Impala and R2D2), different exploration methods (RND and NGU), different 3D domains (Playroom and City), and various task specifications (lifting/putting, searching, and intrinsically motivated navigation).,Playroom Our first domain, Playroom [1, 52], is a randomly-generated house containing everyday household items (e.g. bed, bathtub, tables, chairs, toys).,Our results show that language-based exploration with pretrained visionlanguage representations improves sample efficiency on Playroom tasks by 18-70%.,We use Impala [17] on Playroom and R2D2 on City [25].,We study two settings in Playroom.,Q-learning is more suitable for the City, because the action space is more restricted compared to the one needed for Playroom tasks."
69ee9b3a915951cc84b74599a3a2699a66d4004f,89fba716d11de5b29ceb8d137f6b09f05be079fd,True,"background,methodology","One-Stream Image-Goal Transporter is a goal-conditioned version of Transporter [6] which receives a goal-image as input.,On the other hand, end-to-end perception-toaction models can learn precise sequential policies [2, 4, 6, 33, 34, 35], but these methods have limited understanding of semantic concepts and rely on goal-images to condition policies.,As in Transporter [2, 6], our framework can be extended to handle any motion primitive like pushing, sliding, etc.,Switching from packing red pens to blue pens involves collecting a new training set [2], or if using goal-conditioned policies, involves the user providing a goal-image from the scene [5, 6].,Following Transporter [2, 6], the policy π is composed of two action-value modules (Q-functions): The pick module Qpick decides where to pick, and conditioned on this pick action the place module Qplace decides where to place.,Transporter has been applied to a wide range of rearragement tasks from industrial packing [2] to manipulating deformable objects [6].,The implementation follows the goal-conditioned Transporter proposed in [6], except we found that element-wise addition worked better than element-wise product for combining goal-image features with Qplace features."
